point_type,boundary_label,x,y,phi,target,boundary_error,pde_residual,pde_loss,energy_density,grad_norm,tau_eq,total_point_loss
interior,,4.2307692766e-01,9.0109890699e-01,5.8242321014e-01,nan,nan,-1.1644506827e-02,1.3559454237e-04,1.1486898176e-02,1.0806252956e+00,1.0806252956e+00,1.1520796812e-02
interior,,4.2857143283e-01,9.0109890699e-01,5.7651501894e-01,nan,nan,-9.0766716748e-03,8.2385966380e-05,1.1470609345e-02,1.0796222687e+00,1.0796222687e+00,1.1491205836e-02
interior,,4.3406593800e-01,9.0109890699e-01,5.7060807943e-01,nan,nan,-8.1852646545e-03,6.6998560214e-05,1.1452821083e-02,1.0785262585e+00,1.0785262585e+00,1.1469570723e-02
interior,,4.3956044316e-01,9.0109890699e-01,5.6470412016e-01,nan,nan,-6.7291464657e-03,4.5281412895e-05,1.1432139203e-02,1.0772514343e+00,1.0772514343e+00,1.1443459556e-02
interior,,4.4505494833e-01,9.0109890699e-01,5.5880266428e-01,nan,nan,-6.4913141541e-03,4.2137158744e-05,1.1418435723e-02,1.0764062405e+00,1.0764062405e+00,1.1428970012e-02
interior,,4.5054945350e-01,9.0109890699e-01,5.5290323496e-01,nan,nan,-5.8957994916e-03,3.4760450944e-05,1.1402620003e-02,1.0754303932e+00,1.0754303932e+00,1.1411310115e-02
interior,,4.5604395866e-01,9.0109890699e-01,5.4700642824e-01,nan,nan,-5.1455907524e-03,2.6477104257e-05,1.1390054598e-02,1.0746548176e+00,1.0746548176e+00,1.1396673875e-02
interior,,4.6153846383e-01,9.0109890699e-01,5.4111129045e-01,nan,nan,-4.7438247129e-03,2.2503872970e-05,1.1378670111e-02,1.0739519596e+00,1.0739519596e+00,1.1384296080e-02
interior,,4.6703296900e-01,9.0109890699e-01,5.3521776199e-01,nan,nan,-3.6983124446e-03,1.3677515199e-05,1.1370509863e-02,1.0734478235e+00,1.0734478235e+00,1.1373929242e-02
interior,,4.7252747416e-01,9.0109890699e-01,5.2932524681e-01,nan,nan,-3.2813302241e-03,1.0767127606e-05,1.1361446232e-02,1.0728878975e+00,1.0728878975e+00,1.1364138014e-02
interior,,4.7802197933e-01,9.0109890699e-01,5.2343428135e-01,nan,nan,-3.4403945319e-03,1.1836314115e-05,1.1352661997e-02,1.0723451376e+00,1.0723451376e+00,1.1355621076e-02
interior,,4.8351648450e-01,9.0109890699e-01,5.1754468679e-01,nan,nan,-1.8957937136e-03,3.5940338421e-06,1.1348335072e-02,1.0720777512e+00,1.0720777512e+00,1.1349233581e-02
interior,,4.8901098967e-01,9.0109890699e-01,5.1165562868e-01,nan,nan,-1.1105141602e-03,1.2332417327e-06,1.1346382089e-02,1.0719569921e+00,1.0719569921e+00,1.1346690399e-02
interior,,4.9450549483e-01,9.0109890699e-01,5.0576692820e-01,nan,nan,-1.6613397747e-04,2.7600497887e-08,1.1343685910e-02,1.0717903376e+00,1.0717903376e+00,1.1343692810e-02
interior,,5.0000000000e-01,9.0109890699e-01,4.9987569451e-01,nan,nan,-3.4145226236e-03,1.1658964468e-05,1.1343652382e-02,1.0717881918e+00,1.0717881918e+00,1.1346567124e-02
interior,,5.0549453497e-01,9.0109890699e-01,4.9398562312e-01,nan,nan,-3.8030573633e-03,1.4463244952e-05,1.1353668757e-02,1.0724073648e+00,1.0724073648e+00,1.1357284568e-02
interior,,5.1098901033e-01,9.0109890699e-01,4.8809680343e-01,nan,nan,3.8542090915e-03,1.4854927940e-05,1.1340754107e-02,1.0716090202e+00,1.0716090202e+00,1.1344467839e-02
interior,,5.1648354530e-01,9.0109890699e-01,4.8220637441e-01,nan,nan,2.2375397384e-04,5.0065839474e-08,1.1344069615e-02,1.0718140602e+00,1.0718140602e+00,1.1344082131e-02
interior,,5.2197802067e-01,9.0109890699e-01,4.7631773353e-01,nan,nan,5.5480212905e-03,3.0780538509e-05,1.1359258555e-02,1.0727527142e+00,1.0727527142e+00,1.1366953690e-02
interior,,5.2747255564e-01,9.0109890699e-01,4.7042438388e-01,nan,nan,2.1932823583e-03,4.8104875532e-06,1.1367158964e-02,1.0732408762e+00,1.0732408762e+00,1.1368361586e-02
interior,,5.3296703100e-01,9.0109890699e-01,4.6453034878e-01,nan,nan,4.7868266702e-03,2.2913709472e-05,1.1379156262e-02,1.0739818811e+00,1.0739818811e+00,1.1384884689e-02
interior,,5.3846156597e-01,9.0109890699e-01,4.5863318443e-01,nan,nan,3.4316177480e-03,1.1776000065e-05,1.1386385188e-02,1.0744283199e+00,1.0744283199e+00,1.1389329188e-02
interior,,5.4395604134e-01,9.0109890699e-01,4.5273771882e-01,nan,nan,-1.7534063663e-03,3.0744338346e-06,1.1383169331e-02,1.0742297173e+00,1.0742297173e+00,1.1383937939e-02
interior,,5.4945057631e-01,9.0109890699e-01,4.4684407115e-01,nan,nan,5.9442813508e-03,3.5334480344e-05,1.1394697241e-02,1.0749413967e+00,1.0749413967e+00,1.1403530862e-02
interior,,5.5494505167e-01,9.0109890699e-01,4.4094866514e-01,nan,nan,6.9131064229e-03,4.7791039833e-05,1.1413697153e-02,1.0761139393e+00,1.0761139393e+00,1.1425644913e-02
interior,,5.6043958664e-01,9.0109890699e-01,4.3504750729e-01,nan,nan,1.0620164685e-02,1.1278790043e-04,1.1444386095e-02,1.0780063868e+00,1.0780063868e+00,1.1472583070e-02
interior,,5.6593406200e-01,9.0109890699e-01,4.2914080620e-01,nan,nan,7.3671708815e-03,5.4275205912e-05,1.1457795277e-02,1.0788328648e+00,1.0788328648e+00,1.1471364079e-02
interior,,5.7142859697e-01,9.0109890699e-01,4.2323300242e-01,nan,nan,1.3478522189e-02,1.8167056260e-04,1.1482979171e-02,1.0803840160e+00,1.0803840160e+00,1.1528396812e-02
interior,,5.7692307234e-01,9.0109890699e-01,4.1732001305e-01,nan,nan,3.7370920181e-03,1.3965856851e-05,1.1477395892e-02,1.0800402164e+00,1.0800402164e+00,1.1480887356e-02
interior,,5.8241760731e-01,9.0109890699e-01,4.1141000390e-01,nan,nan,6.8864109926e-03,4.7422658099e-05,1.1506904848e-02,1.0818567276e+00,1.0818567276e+00,1.1518760512e-02
interior,,5.8791208267e-01,9.0109890699e-01,4.0549522638e-01,nan,nan,1.1175900698e-02,1.2490076188e-04,1.1536503211e-02,1.0836770535e+00,1.0836770535e+00,1.1567728401e-02
interior,,5.9340661764e-01,9.0109890699e-01,3.9957448840e-01,nan,nan,1.1680017225e-02,1.3642280828e-04,1.1566100642e-02,1.0854959488e+00,1.0854959488e+00,1.1600206344e-02
interior,,5.9890109301e-01,9.0109890699e-01,3.9364990592e-01,nan,nan,1.1714566499e-02,1.3723106531e-04,1.1592811905e-02,1.0871361494e+00,1.0871361494e+00,1.1627119671e-02
interior,,6.0439562798e-01,9.0109890699e-01,3.8772085309e-01,nan,nan,1.1301356368e-02,1.2772066111e-04,1.1621987447e-02,1.0889261961e+00,1.0889261961e+00,1.1653917612e-02
interior,,6.0989010334e-01,9.0109890699e-01,3.8178652525e-01,nan,nan,1.2203041464e-02,1.4891421597e-04,1.1658506468e-02,1.0911650658e+00,1.0911650658e+00,1.1695735022e-02
interior,,6.1538463831e-01,9.0109890699e-01,3.7584561110e-01,nan,nan,7.7729159966e-03,6.0418224166e-05,1.1690884829e-02,1.0931478739e+00,1.0931478739e+00,1.1705989385e-02
interior,,6.2087911367e-01,9.0109890699e-01,3.6990255117e-01,nan,nan,1.0943570174e-02,1.1976173118e-04,1.1714525521e-02,1.0945945978e+00,1.0945945978e+00,1.1744465954e-02
interior,,6.2637364864e-01,9.0109890699e-01,3.6395630240e-01,nan,nan,1.6050651670e-02,2.5762341102e-04,1.1755025014e-02,1.0970708132e+00,1.0970708132e+00,1.1819430867e-02
interior,,6.3186812401e-01,9.0109890699e-01,3.5800126195e-01,nan,nan,1.8387842923e-02,3.3811276080e-04,1.1801088229e-02,1.0998837948e+00,1.0998837948e+00,1.1885616419e-02
interior,,6.3736265898e-01,9.0109890699e-01,3.5203710198e-01,nan,nan,1.2058053166e-02,1.4539663971e-04,1.1851476505e-02,1.1029567719e+00,1.1029567719e+00,1.1887825665e-02
interior,,6.4285713434e-01,9.0109890699e-01,3.4607034922e-01,nan,nan,2.6559665799e-02,7.0541584864e-04,1.1877099052e-02,1.1045178175e+00,1.1045178175e+00,1.2053453014e-02
interior,,6.4835166931e-01,9.0109890699e-01,3.4009936452e-01,nan,nan,1.9170939922e-02,3.6752494634e-04,1.1919324286e-02,1.1070878506e+00,1.1070878506e+00,1.2011205523e-02
interior,,6.5384614468e-01,9.0109890699e-01,3.3411863446e-01,nan,nan,1.4058532193e-02,1.9764232275e-04,1.1975911446e-02,1.1105276346e+00,1.1105276346e+00,1.2025322027e-02
interior,,6.5934067965e-01,9.0109890699e-01,3.2812911272e-01,nan,nan,1.5860518441e-02,2.5155604817e-04,1.2029320002e-02,1.1137692928e+00,1.1137692928e+00,1.2092209014e-02
interior,,6.6483515501e-01,9.0109890699e-01,3.2213279605e-01,nan,nan,1.8813621253e-02,3.5395234590e-04,1.2078905478e-02,1.1167745590e+00,1.1167745590e+00,1.2167393565e-02
interior,,6.7032968998e-01,9.0109890699e-01,3.1612491608e-01,nan,nan,1.0277758352e-02,1.0563231626e-04,1.2130569667e-02,1.1199018955e+00,1.1199018955e+00,1.2156977746e-02
interior,,6.7582416534e-01,9.0109890699e-01,3.1011232734e-01,nan,nan,1.3828594238e-02,1.9123002130e-04,1.2184859253e-02,1.1231831312e+00,1.1231831312e+00,1.2232666759e-02
interior,,6.8131870031e-01,9.0109890699e-01,3.0409064889e-01,nan,nan,1.7002370209e-02,2.8908060631e-04,1.2244897895e-02,1.1268066168e+00,1.1268066168e+00,1.2317168046e-02
interior,,6.8681317568e-01,9.0109890699e-01,2.9805886745e-01,nan,nan,1.1637031101e-02,1.3542048691e-04,1.2313198298e-02,1.1309216022e+00,1.1309216022e+00,1.2347053420e-02
interior,,6.9230771065e-01,9.0109890699e-01,2.9201763868e-01,nan,nan,1.4140129089e-02,1.9994325703e-04,1.2374383397e-02,1.1346017122e+00,1.1346017122e+00,1.2424369212e-02
interior,,6.9780218601e-01,9.0109890699e-01,2.8596642613e-01,nan,nan,1.9702075049e-02,3.8817175664e-04,1.2449565344e-02,1.1391155720e+00,1.1391155720e+00,1.2546608283e-02
interior,,7.0329672098e-01,9.0109890699e-01,2.7990305424e-01,nan,nan,2.1005073562e-02,4.4121310930e-04,1.2513852678e-02,1.1429682970e+00,1.1429682970e+00,1.2624155956e-02
interior,,7.0879119635e-01,9.0109890699e-01,2.7382889390e-01,nan,nan,1.2181951664e-02,1.4839995129e-04,1.2585358694e-02,1.1472462416e+00,1.1472462416e+00,1.2622458682e-02
interior,,7.1428573132e-01,9.0109890699e-01,2.6774460077e-01,nan,nan,1.5793861821e-02,2.4944607867e-04,1.2666091323e-02,1.1520665884e+00,1.1520665884e+00,1.2728452843e-02
interior,,7.1978020668e-01,9.0109890699e-01,2.6164746284e-01,nan,nan,1.5247145668e-02,2.3247544596e-04,1.2739462778e-02,1.1564389467e+00,1.1564389467e+00,1.2797581639e-02
interior,,7.2527474165e-01,9.0109890699e-01,2.5553879142e-01,nan,nan,1.6231378540e-02,2.6345765218e-04,1.2825582176e-02,1.1615605354e+00,1.1615605354e+00,1.2891446589e-02
interior,,7.3076921701e-01,9.0109890699e-01,2.4941647053e-01,nan,nan,1.5808423981e-02,2.4990626844e-04,1.2909764424e-02,1.1665561199e+00,1.1665561199e+00,1.2972240991e-02
interior,,7.3626375198e-01,9.0109890699e-01,2.4328136444e-01,nan,nan,1.6423558816e-02,2.6973328204e-04,1.2994839810e-02,1.1715942621e+00,1.1715942621e+00,1.3062273130e-02
interior,,7.4175822735e-01,9.0109890699e-01,2.3713269830e-01,nan,nan,1.8093427643e-02,3.2737213769e-04,1.3087695464e-02,1.1770808697e+00,1.1770808697e+00,1.3169538499e-02
interior,,7.4725276232e-01,9.0109890699e-01,2.3096826673e-01,nan,nan,2.0034415647e-02,4.0137782344e-04,1.3191188686e-02,1.1831810474e+00,1.1831810474e+00,1.3291533141e-02
interior,,7.5274723768e-01,9.0109890699e-01,2.2478824854e-01,nan,nan,1.0333618149e-02,1.0678366380e-04,1.3276563026e-02,1.1882017851e+00,1.1882017851e+00,1.3303258942e-02
interior,,7.5824177265e-01,9.0109890699e-01,2.1859925985e-01,nan,nan,1.3322859071e-02,1.7749857216e-04,1.3350488618e-02,1.1925408840e+00,1.1925408840e+00,1.3394863261e-02
interior,,7.6373624802e-01,9.0109890699e-01,2.1239537001e-01,nan,nan,1.3896430843e-02,1.9311078358e-04,1.3455648907e-02,1.1986998320e+00,1.1986998320e+00,1.3503926602e-02
interior,,7.6923078299e-01,9.0109890699e-01,2.0617526770e-01,nan,nan,1.3673886657e-02,1.8697517226e-04,1.3558250852e-02,1.2046941519e+00,1.2046941519e+00,1.3604994645e-02
interior,,7.7472525835e-01,9.0109890699e-01,1.9993740320e-01,nan,nan,1.1515451595e-02,1.3260562264e-04,1.3669023290e-02,1.2111494541e+00,1.2111494541e+00,1.3702174696e-02
interior,,7.8021979332e-01,9.0109890699e-01,1.9368240237e-01,nan,nan,9.7676701844e-03,9.5407383924e-05,1.3773043640e-02,1.2171956301e+00,1.2171956301e+00,1.3796895486e-02
interior,,7.8571426868e-01,9.0109890699e-01,1.8741035461e-01,nan,nan,5.0395294093e-03,2.5396857382e-05,1.3877689838e-02,1.2232636213e+00,1.2232636213e+00,1.3884039053e-02
interior,,7.9120880365e-01,9.0109890699e-01,1.8112589419e-01,nan,nan,5.3727841005e-03,2.8866808861e-05,1.3969449326e-02,1.2285723686e+00,1.2285723686e+00,1.3976666029e-02
interior,,7.9670327902e-01,9.0109890699e-01,1.7483024299e-01,nan,nan,1.2060096487e-02,1.4544592705e-04,1.4059175737e-02,1.2337524891e+00,1.2337524891e+00,1.4095537219e-02
interior,,8.0219781399e-01,9.0109890699e-01,1.6851457953e-01,nan,nan,2.8687343001e-03,8.2296364781e-06,1.4167241752e-02,1.2399772406e+00,1.2399772406e+00,1.4169299161e-02
interior,,8.0769228935e-01,9.0109890699e-01,1.6218326986e-01,nan,nan,4.1134939529e-03,1.6920832422e-05,1.4265812002e-02,1.2456417084e+00,1.2456417084e+00,1.4270042210e-02
interior,,8.1318682432e-01,9.0109890699e-01,1.5583543479e-01,nan,nan,-2.4966930505e-03,6.2334761424e-06,1.4361651614e-02,1.2511373758e+00,1.2511373758e+00,1.4363209983e-02
interior,,8.1868129969e-01,9.0109890699e-01,1.4947688580e-01,nan,nan,9.0888503473e-04,8.2607198237e-07,1.4434170909e-02,1.2552878857e+00,1.2552878857e+00,1.4434377427e-02
interior,,8.2417583466e-01,9.0109890699e-01,1.4310035110e-01,nan,nan,-2.5253817439e-03,6.3775528361e-06,1.4531825669e-02,1.2608664036e+00,1.2608664036e+00,1.4533420057e-02
interior,,8.2967031002e-01,9.0109890699e-01,1.3673381507e-01,nan,nan,1.7326633679e-03,3.0021224120e-06,1.4550742693e-02,1.2619457245e+00,1.2619457245e+00,1.4551493224e-02
interior,,8.3516484499e-01,9.0109890699e-01,1.3035410643e-01,nan,nan,-2.0785275847e-03,4.3202767301e-06,1.4634646475e-02,1.2667270899e+00,1.2667270899e+00,1.4635726544e-02
interior,,8.4065932035e-01,9.0109890699e-01,1.2395686656e-01,nan,nan,-2.1949002519e-02,4.8175870324e-04,1.4676208608e-02,1.2690922022e+00,1.2690922022e+00,1.4796648284e-02
interior,,8.4615385532e-01,9.0109890699e-01,1.1756985635e-01,nan,nan,-2.2441746667e-02,5.0363200717e-04,1.4659885317e-02,1.2681635618e+00,1.2681635618e+00,1.4785793319e-02
interior,,8.5164833069e-01,9.0109890699e-01,1.1118413508e-01,nan,nan,-1.1951932684e-03,1.4284869394e-06,1.4678329229e-02,1.2692127228e+00,1.2692127228e+00,1.4678686351e-02
interior,,8.5714286566e-01,9.0109890699e-01,1.0479149967e-01,nan,nan,-6.9183319807e-02,4.7863316722e-03,1.4643635601e-02,1.2672388554e+00,1.2672388554e+00,1.5840218519e-02
interior,,8.6263734102e-01,9.0109890699e-01,9.8438836634e-02,nan,nan,-3.7759587169e-02,1.4257864095e-03,1.4538686723e-02,1.2612578869e+00,1.2612578869e+00,1.4895133325e-02
interior,,8.6813187599e-01,9.0109890699e-01,9.2111468315e-02,nan,nan,-3.2290812582e-02,1.0426965309e-03,1.4437867329e-02,1.2554993629e+00,1.2554993629e+00,1.4698541461e-02
interior,,8.7362635136e-01,9.0109890699e-01,8.5815109313e-02,nan,nan,-3.8658872247e-02,1.4945083531e-03,1.4282753691e-02,1.2466140985e+00,1.2466140985e+00,1.4656380779e-02
interior,,8.7912088633e-01,9.0109890699e-01,7.9562693834e-02,nan,nan,-6.8692252040e-02,4.7186254524e-03,1.4055115171e-02,1.2335182428e+00,1.2335182428e+00,1.5234771534e-02
interior,,8.8461536169e-01,9.0109890699e-01,7.3374032974e-02,nan,nan,-5.0535283983e-02,2.5538150221e-03,1.3826206326e-02,1.2202802896e+00,1.2202802896e+00,1.4464660082e-02
interior,,8.9010989666e-01,9.0109890699e-01,6.7253164947e-02,nan,nan,-5.9550829232e-02,3.5463012755e-03,1.3508150354e-02,1.2017688751e+00,1.2017688751e+00,1.4394725673e-02
interior,,8.9560437202e-01,9.0109890699e-01,6.1222869903e-02,nan,nan,-6.5545052290e-02,4.2961537838e-03,1.3123150915e-02,1.1791725159e+00,1.1791725159e+00,1.4197189361e-02
interior,,9.0109890699e-01,9.0109890699e-01,5.5299963802e-02,nan,nan,-7.9858943820e-02,6.3774511218e-03,1.2661824003e-02,1.1518121958e+00,1.1518121958e+00,1.4256186783e-02
interior,,9.0659338236e-01,9.0109890699e-01,4.9517549574e-02,nan,nan,-9.1510340571e-02,8.3741424605e-03,1.2060599402e-02,1.1156655550e+00,1.1156655550e+00,1.4154135017e-02
interior,,9.1208791733e-01,9.0109890699e-01,4.3900232762e-02,nan,nan,-1.0292229801e-01,1.0592999868e-02,1.1468509212e-02,1.0794928074e+00,1.0794928074e+00,1.4116759179e-02
interior,,9.1758239269e-01,9.0109890699e-01,3.8474723697e-02,nan,nan,-1.0456922650e-01,1.0934723541e-02,1.0714738630e-02,1.0325512886e+00,1.0325512886e+00,1.3448419515e-02
interior,,9.2307692766e-01,9.0109890699e-01,3.3278778195e-02,nan,nan,-1.2296373397e-01,1.5120079741e-02,9.8720826209e-03,9.7877961397e-01,9.7877961397e-01,1.3652102556e-02
interior,,9.2857140303e-01,9.0109890699e-01,2.8351109475e-02,nan,nan,-1.3477572799e-01,1.8164496869e-02,8.9732427150e-03,9.1973865032e-01,9.1973865032e-01,1.3514366932e-02
interior,,9.3406593800e-01,9.0109890699e-01,2.3724500090e-02,nan,nan,-1.4986264706e-01,2.2458812222e-02,7.9990793020e-03,8.5350698233e-01,8.5350698233e-01,1.3613782357e-02
interior,,9.3956041336e-01,9.0109890699e-01,1.9438784570e-02,nan,nan,-1.7422236502e-01,3.0353432521e-02,6.9503351115e-03,7.7914571762e-01,7.7914571762e-01,1.4538693242e-02
interior,,9.4505494833e-01,9.0109890699e-01,1.5533950180e-02,nan,nan,-1.8603585660e-01,3.4609340131e-02,5.8850087225e-03,6.9967430830e-01,6.9967430830e-01,1.4537343755e-02
interior,,9.5054942369e-01,9.0109890699e-01,1.2043901719e-02,nan,nan,-2.0727138221e-01,4.2961426079e-02,4.8043103889e-03,6.1394757032e-01,6.1394757032e-01,1.5544666909e-02
interior,,9.5604395866e-01,9.0109890699e-01,8.9969448745e-03,nan,nan,-2.2732162476e-01,5.1675122231e-02,3.7743195426e-03,5.2592307329e-01,5.2592307329e-01,1.6693100100e-02
interior,,9.6153843403e-01,9.0109890699e-01,6.4145987853e-03,nan,nan,-2.4097344279e-01,5.8068200946e-02,2.8042902704e-03,4.3512564898e-01,4.3512564898e-01,1.7321340507e-02
interior,,9.6703296900e-01,9.0109890699e-01,4.3092342094e-03,nan,nan,-2.4691987038e-01,6.0969423503e-02,1.9414055860e-03,3.4465229511e-01,3.4465229511e-01,1.7183761462e-02
interior,,9.7252744436e-01,9.0109890699e-01,2.6710857637e-03,nan,nan,-2.5365009904e-01,6.4338371158e-02,1.2383387657e-03,2.5975042582e-01,2.5975042582e-01,1.7322931555e-02
interior,,9.7802197933e-01,9.0109890699e-01,1.4778772602e-03,nan,nan,-2.6273918152e-01,6.9031879306e-02,6.8357295822e-04,1.7939104140e-01,1.7939104140e-01,1.7941542785e-02
interior,,9.8351645470e-01,9.0109890699e-01,6.8626052234e-04,nan,nan,-2.7919125557e-01,7.7947758138e-02,3.2047275454e-04,1.1253879219e-01,1.1253879219e-01,1.9807412289e-02
interior,,9.8901098967e-01,9.0109890699e-01,2.2830015223e-04,nan,nan,-2.9901111126e-01,8.9407645166e-02,1.0427229427e-04,5.7001821697e-02,5.7001821697e-02,2.2456183586e-02
interior,,9.9450546503e-01,9.0109890699e-01,3.0955699913e-05,nan,nan,-3.0225431919e-01,9.1357670724e-02,1.4552448192e-05,1.7782818526e-02,1.7782818526e-02,2.2853970129e-02
interior,,5.4945056327e-03,9.0659338236e-01,9.9993133545e-01,nan,nan,2.3431251943e-01,5.4902356118e-02,2.5022327463e-05,2.4422874674e-02,2.4422874674e-02,1.3750611357e-02
interior,,1.0989011265e-02,9.0659338236e-01,9.9969536066e-01,nan,nan,2.8988102078e-01,8.4031008184e-02,1.2985266221e-04,6.5041363239e-02,6.5041363239e-02,2.1137604708e-02
interior,,1.6483517364e-02,9.0659338236e-01,9.9918389320e-01,nan,nan,2.9221230745e-01,8.5388034582e-02,3.7700630492e-04,1.2431030720e-01,1.2431030720e-01,2.1724014950e-02
interior,,2.1978022531e-02,9.0659338236e-01,9.9830824137e-01,nan,nan,2.8757452965e-01,8.2699112594e-02,8.0173055176e-04,1.9804611802e-01,1.9804611802e-01,2.1476508700e-02
interior,,2.7472527698e-02,9.0659338236e-01,9.9700260162e-01,nan,nan,2.7523326874e-01,7.5753353536e-02,1.4195480617e-03,2.8297764063e-01,2.8297764063e-01,2.0357886446e-02
interior,,3.2967034727e-02,9.0659338236e-01,9.9522155523e-01,nan,nan,2.5770330429e-01,6.6410996020e-02,2.2190487944e-03,3.7505525351e-01,3.7505525351e-01,1.8821797799e-02
interior,,3.8461539894e-02,9.0659338236e-01,9.9294477701e-01,nan,nan,2.2891241312e-01,5.2400894463e-02,3.1590170693e-03,4.6941685677e-01,4.6941685677e-01,1.6259240685e-02
interior,,4.3956045061e-02,9.0659338236e-01,9.9017608166e-01,nan,nan,2.1268264949e-01,4.5233909041e-02,4.2107314803e-03,5.6410354376e-01,5.6410354376e-01,1.5519208740e-02
interior,,4.9450550228e-02,9.0659338236e-01,9.8692733049e-01,nan,nan,2.1007810533e-01,4.4132810086e-02,5.3306091577e-03,6.5642547607e-01,6.5642547607e-01,1.6363811679e-02
interior,,5.4945055395e-02,9.0659338236e-01,9.8322075605e-01,nan,nan,1.8252611160e-01,3.3315781504e-02,6.4649037085e-03,7.4347728491e-01,7.4347728491e-01,1.4793849085e-02
interior,,6.0439560562e-02,9.0659338236e-01,9.7909921408e-01,nan,nan,1.5559297800e-01,2.4209175259e-02,7.5759850442e-03,8.2392084599e-01,8.2392084599e-01,1.3628278859e-02
interior,,6.5934069455e-02,9.0659338236e-01,9.7460204363e-01,nan,nan,1.4406719804e-01,2.0755358040e-02,8.6328899488e-03,8.9688104391e-01,8.9688104391e-01,1.3821729459e-02
interior,,7.1428574622e-02,9.0659338236e-01,9.6977311373e-01,nan,nan,1.2954364717e-01,1.6781557351e-02,9.6152666956e-03,9.6209716797e-01,9.6209716797e-01,1.3810656033e-02
interior,,7.6923079789e-02,9.0659338236e-01,9.6465611458e-01,nan,nan,1.1202305555e-01,1.2549164705e-02,1.0512229986e-02,1.0197587013e+00,1.0197587013e+00,1.3649521163e-02
interior,,8.2417584956e-02,9.0659338236e-01,9.5928883553e-01,nan,nan,1.0831224918e-01,1.1731543578e-02,1.1311442591e-02,1.0697962046e+00,1.0697962046e+00,1.4244328486e-02
interior,,8.7912090123e-02,9.0659338236e-01,9.5371085405e-01,nan,nan,9.6106871963e-02,9.2365304008e-03,1.2011613697e-02,1.1126949787e+00,1.1126949787e+00,1.4320746297e-02
interior,,9.3406595290e-02,9.0659338236e-01,9.4795048237e-01,nan,nan,8.6702056229e-02,7.5172465295e-03,1.2632046826e-02,1.1500351429e+00,1.1500351429e+00,1.4511358459e-02
interior,,9.8901100457e-02,9.0659338236e-01,9.4204521179e-01,nan,nan,6.9191850722e-02,4.7875121236e-03,1.3103987090e-02,1.1780422926e+00,1.1780422926e+00,1.4300865121e-02
interior,,1.0439560562e-01,9.0659338236e-01,9.3602651358e-01,nan,nan,7.0183992386e-02,4.9257925712e-03,1.3528202660e-02,1.2029401064e+00,1.2029401064e+00,1.4759650803e-02
interior,,1.0989011079e-01,9.0659338236e-01,9.2991000414e-01,nan,nan,5.9157460928e-02,3.4996052273e-03,1.3867879286e-02,1.2226953506e+00,1.2226953506e+00,1.4742780593e-02
interior,,1.1538461596e-01,9.0659338236e-01,9.2372006178e-01,nan,nan,5.0955072045e-02,2.5964193046e-03,1.4127270319e-02,1.2376766205e+00,1.2376766205e+00,1.4776375145e-02
interior,,1.2087912112e-01,9.0659338236e-01,9.1746944189e-01,nan,nan,3.3809058368e-02,1.1430524755e-03,1.4335144311e-02,1.2496185303e+00,1.2496185303e+00,1.4620907430e-02
interior,,1.2637363374e-01,9.0659338236e-01,9.1117876768e-01,nan,nan,4.0672179312e-02,1.6542262165e-03,1.4475169592e-02,1.2576314211e+00,1.2576314211e+00,1.4888726146e-02
interior,,1.3186813891e-01,9.0659338236e-01,9.0485501289e-01,nan,nan,3.6911368370e-02,1.3624491403e-03,1.4582199976e-02,1.2637393475e+00,1.2637393475e+00,1.4922812261e-02
interior,,1.3736264408e-01,9.0659338236e-01,8.9850687981e-01,nan,nan,4.7923821956e-02,2.2966926917e-03,1.4651971869e-02,1.2677131891e+00,1.2677131891e+00,1.5226145042e-02
interior,,1.4285714924e-01,9.0659338236e-01,8.9213728905e-01,nan,nan,1.7979988828e-02,3.2327999361e-04,1.4698926359e-02,1.2703841925e+00,1.2703841925e+00,1.4779746358e-02
interior,,1.4835165441e-01,9.0659338236e-01,8.8576489687e-01,nan,nan,1.7580766231e-02,3.0908334884e-04,1.4683087356e-02,1.2694835663e+00,1.2694835663e+00,1.4760358194e-02
interior,,1.5384615958e-01,9.0659338236e-01,8.7939780951e-01,nan,nan,8.8796727359e-03,7.8848584963e-05,1.4655341394e-02,1.2679049969e+00,1.2679049969e+00,1.4675053540e-02
interior,,1.5934066474e-01,9.0659338236e-01,8.7304133177e-01,nan,nan,3.9632625878e-02,1.5707450220e-03,1.4679051004e-02,1.2692538500e+00,1.2692538500e+00,1.5071737260e-02
interior,,1.6483516991e-01,9.0659338236e-01,8.6666494608e-01,nan,nan,7.5070699677e-03,5.6356100686e-05,1.4566792175e-02,1.2628610134e+00,1.2628610134e+00,1.4580881200e-02
interior,,1.7032967508e-01,9.0659338236e-01,8.6030906439e-01,nan,nan,-1.5068208799e-02,2.2705091396e-04,1.4512557536e-02,1.2597666979e+00,1.2597666979e+00,1.4569320265e-02
interior,,1.7582418025e-01,9.0659338236e-01,8.5396164656e-01,nan,nan,1.1148994789e-02,1.2430008792e-04,1.4404891990e-02,1.2536129951e+00,1.2536129951e+00,1.4435967012e-02
interior,,1.8131868541e-01,9.0659338236e-01,8.4762710333e-01,nan,nan,-1.2630352750e-02,1.5952580725e-04,1.4271204360e-02,1.2459512949e+00,1.2459512949e+00,1.4311085812e-02
