point_type,boundary_label,x,y,phi,target,boundary_error,pde_residual,pde_loss,energy_density,grad_norm,tau_eq,total_point_loss
interior,,8.5164833069e-01,9.6153843403e-01,1.4845671847e-01,nan,nan,7.3021072884e-02,5.3320770852e-03,1.8857013483e-01,1.0008548407e+00,1.0008548407e+00,5.3320770852e-03
interior,,8.5714286566e-01,9.6153843403e-01,1.4295444746e-01,nan,nan,1.6631654410e-02,2.7661192842e-04,1.8885331387e-01,1.0017532930e+00,1.0017532930e+00,2.7661192842e-04
interior,,8.6263734102e-01,9.6153843403e-01,1.3745315781e-01,nan,nan,-7.3330727139e-02,5.3773955427e-03,1.8840736572e-01,1.0003382349e+00,1.0003382349e+00,5.3773955427e-03
interior,,8.6813187599e-01,9.6153843403e-01,1.3196283327e-01,nan,nan,-2.8655177817e-02,8.2111921573e-04,1.8778391825e-01,9.9835826651e-01,9.9835826651e-01,8.2111921573e-04
interior,,8.7362635136e-01,9.6153843403e-01,1.2647818553e-01,nan,nan,5.2319357105e-02,2.7373151279e-03,1.8780184910e-01,9.9841523940e-01,9.9841523940e-01,2.7373151279e-03
interior,,8.7912088633e-01,9.6153843403e-01,1.2098933950e-01,nan,nan,5.5250448075e-02,3.0526120125e-03,1.8814629528e-01,9.9950935617e-01,9.9950935617e-01,3.0526120125e-03
interior,,8.8461536169e-01,9.6153843403e-01,1.1549611024e-01,nan,nan,1.6054169069e-03,2.5773634451e-06,1.8824806473e-01,9.9983250727e-01,9.9983250727e-01,2.5773634451e-06
interior,,8.9010989666e-01,9.6153843403e-01,1.1000426014e-01,nan,nan,-2.2321435466e-02,4.9824648126e-04,1.8801379178e-01,9.9908853613e-01,9.9908853613e-01,4.9824648126e-04
interior,,8.9560437202e-01,9.6153843403e-01,1.0451660449e-01,nan,nan,3.1675778471e-02,1.0033549417e-03,1.8787065613e-01,9.9863384956e-01,9.9863384956e-01,1.0033549417e-03
interior,,9.0109890699e-01,9.6153843403e-01,9.9027260406e-02,nan,nan,8.6436833935e-02,7.4713262607e-03,1.8821594146e-01,9.9973051109e-01,9.9973051109e-01,7.4713262607e-03
interior,,9.0659338236e-01,9.6153843403e-01,9.3529382755e-02,nan,nan,8.7386389260e-02,7.6363810280e-03,1.8875522342e-01,1.0014421235e+00,1.0014421235e+00,7.6363810280e-03
interior,,9.1208791733e-01,9.6153843403e-01,8.8024739371e-02,nan,nan,5.6670055307e-02,3.2114951685e-03,1.8891694242e-01,1.0019551142e+00,1.0019551142e+00,3.2114951685e-03
interior,,9.1758239269e-01,9.6153843403e-01,8.2521586835e-02,nan,nan,3.5134858752e-02,1.2344582996e-03,1.8864190452e-01,1.0010825851e+00,1.0010825851e+00,1.2344582996e-03
interior,,9.2307692766e-01,9.6153843403e-01,7.7023652198e-02,nan,nan,6.0104840019e-02,3.6125917938e-03,1.8839797758e-01,1.0003084343e+00,1.0003084343e+00,3.6125917938e-03
interior,,9.2857140303e-01,9.6153843403e-01,7.1527513078e-02,nan,nan,7.0517509378e-02,4.9727191289e-03,1.8843585096e-01,1.0004286526e+00,1.0004286526e+00,4.9727191289e-03
interior,,9.3406593800e-01,9.6153843403e-01,6.6029362549e-02,nan,nan,3.9992009975e-02,1.5993608619e-03,1.8858952355e-01,1.0009163688e+00,1.0009163688e+00,1.5993608619e-03
interior,,9.3956041336e-01,9.6153843403e-01,6.0528525371e-02,nan,nan,5.6527783536e-03,3.1953903115e-05,1.8873463066e-01,1.0013767915e+00,1.0013767915e+00,3.1953903115e-05
interior,,9.4505494833e-01,9.6153843403e-01,5.5025782930e-02,nan,nan,-8.4652483368e-03,7.1660429403e-05,1.8880578369e-01,1.0016025204e+00,1.0016025204e+00,7.1660429403e-05
interior,,9.5054942369e-01,9.6153843403e-01,4.9521183586e-02,nan,nan,-9.5618500375e-03,9.1428976141e-05,1.8899190746e-01,1.0021928672e+00,1.0021928672e+00,9.1428976141e-05
interior,,9.5604395866e-01,9.6153843403e-01,4.4013010799e-02,nan,nan,-7.2931580843e-02,5.3190154843e-03,1.8913090534e-01,1.0026336270e+00,1.0026336270e+00,5.3190154843e-03
interior,,9.6153843403e-01,9.6153843403e-01,3.8504413714e-02,nan,nan,-9.0277403977e-02,8.1500096689e-03,1.8905782397e-01,1.0024018993e+00,1.0024018993e+00,8.1500096689e-03
interior,,9.6703296900e-01,9.6153843403e-01,3.2999406433e-02,nan,nan,-1.0340412086e-01,1.0692412211e-02,1.8872371755e-01,1.0013421681e+00,1.0013421681e+00,1.0692412211e-02
interior,,9.7252744436e-01,9.6153843403e-01,2.7499413171e-02,nan,nan,-8.5602116228e-02,7.3277223027e-03,1.8856931129e-01,1.0008522272e+00,1.0008522272e+00,7.3277223027e-03
interior,,9.7802197933e-01,9.6153843403e-01,2.2000311694e-02,nan,nan,-8.5385598777e-02,7.2907004786e-03,1.8852150719e-01,1.0007005175e+00,1.0007005175e+00,7.2907004786e-03
interior,,9.8351645470e-01,9.6153843403e-01,1.6502659789e-02,nan,nan,-1.8667943736e-02,3.4849212333e-04,1.8854517967e-01,1.0007756453e+00,1.0007756453e+00,3.4849212333e-04
interior,,9.8901098967e-01,9.6153843403e-01,1.1002251196e-02,nan,nan,-3.0935007903e-02,9.5697471397e-04,1.8865790286e-01,1.0011333486e+00,1.0011333486e+00,9.5697471397e-04
interior,,9.9450546503e-01,9.6153843403e-01,5.5038218883e-03,nan,nan,7.9165971663e-02,6.2672510694e-03,1.8858224136e-01,1.0008932598e+00,1.0008932598e+00,6.2672510694e-03
interior,,5.4945056327e-03,9.6703296900e-01,9.9448141730e-01,nan,nan,-4.2257305787e-02,1.7856798924e-03,1.8991012173e-01,1.0051027218e+00,1.0051027218e+00,1.7856798924e-03
interior,,1.0989011265e-02,9.6703296900e-01,9.8896141347e-01,nan,nan,5.0158482451e-02,2.5158733618e-03,1.8981339739e-01,1.0047963968e+00,1.0047963968e+00,2.5158733618e-03
interior,,1.6483517364e-02,9.6703296900e-01,9.8343414051e-01,nan,nan,-1.5533306362e-01,2.4128360654e-02,1.9017507491e-01,1.0059415877e+00,1.0059415877e+00,2.4128360654e-02
interior,,2.1978022531e-02,9.6703296900e-01,9.7791731566e-01,nan,nan,-4.8907844830e-02,2.3919772859e-03,1.8917070442e-01,1.0027598114e+00,1.0027598114e+00,2.3919772859e-03
interior,,2.7472527698e-02,9.6703296900e-01,9.7240656315e-01,nan,nan,9.1349006845e-04,8.3446410515e-07,1.8935658056e-01,1.0033490333e+00,1.0033490333e+00,8.3446410515e-07
interior,,3.2967034727e-02,9.6703296900e-01,9.6689172401e-01,nan,nan,-4.6543505460e-02,2.1662979005e-03,1.8955647504e-01,1.0039825004e+00,1.0039825004e+00,2.1662979005e-03
interior,,3.8461539894e-02,9.6703296900e-01,9.6137620296e-01,nan,nan,-1.1659195345e-01,1.3593683610e-02,1.8939283207e-01,1.0034639294e+00,1.0034639294e+00,1.3593683610e-02
interior,,4.3956045061e-02,9.6703296900e-01,9.5586541394e-01,nan,nan,-1.0675520379e-01,1.1396673537e-02,1.8910882574e-01,1.0025636194e+00,1.0025636194e+00,1.1396673537e-02
interior,,4.9450550228e-02,9.6703296900e-01,9.5035848132e-01,nan,nan,-8.9311388922e-02,7.9765241912e-03,1.8892907831e-01,1.0019936053e+00,1.0019936053e+00,7.9765241912e-03
interior,,5.4945055395e-02,9.6703296900e-01,9.4485411902e-01,nan,nan,-6.4235354504e-02,4.1261807682e-03,1.8883883600e-01,1.0017073683e+00,1.0017073683e+00,4.1261807682e-03
interior,,6.0439560562e-02,9.6703296900e-01,9.3935056675e-01,nan,nan,-8.6556351310e-02,7.4920019521e-03,1.8875528471e-01,1.0014423179e+00,1.0014423179e+00,7.4920019521e-03
interior,,6.5934069455e-02,9.6703296900e-01,9.3385248543e-01,nan,nan,-1.2443838676e-01,1.5484912100e-02,1.8819229966e-01,9.9965544151e-01,9.9965544151e-01,1.5484912100e-02
interior,,7.1428574622e-02,9.6703296900e-01,9.2836452392e-01,nan,nan,-2.9182960042e-02,8.5164515682e-04,1.8778903625e-01,9.9837452843e-01,9.9837452843e-01,8.5164515682e-04
interior,,7.6923079789e-02,9.6703296900e-01,9.2287688508e-01,nan,nan,5.1909870167e-02,2.6946346208e-03,1.8811222364e-01,9.9940115596e-01,9.9940115596e-01,2.6946346208e-03
interior,,8.2417584956e-02,9.6703296900e-01,9.1738201941e-01,nan,nan,3.1389307502e-02,9.8528862545e-04,1.8850467220e-01,1.0006470877e+00,1.0006470877e+00,9.8528862545e-04
interior,,8.7912090123e-02,9.6703296900e-01,9.1188277954e-01,nan,nan,1.5747583084e-02,2.4798637298e-04,1.8862566813e-01,1.0010310649e+00,1.0010310649e+00,2.4798637298e-04
interior,,9.3406595290e-02,9.6703296900e-01,9.0638130129e-01,nan,nan,3.5962368953e-02,1.2932919807e-03,1.8880001260e-01,1.0015842129e+00,1.0015842129e+00,1.2932919807e-03
interior,,9.8901100457e-02,9.6703296900e-01,9.0087660416e-01,nan,nan,3.9700351581e-02,1.5761179157e-03,1.8898963164e-01,1.0021856498e+00,1.0021856498e+00,1.5761179157e-03
interior,,1.0439560562e-01,9.6703296900e-01,8.9536951450e-01,nan,nan,3.7069341508e-03,1.3741360799e-05,1.8900677657e-01,1.0022400215e+00,1.0022400215e+00,1.3741360799e-05
interior,,1.0989011079e-01,9.6703296900e-01,8.8986544566e-01,nan,nan,4.3684971965e-03,1.9083767756e-05,1.8869252368e-01,1.0012431976e+00,1.0012431976e+00,1.9083767756e-05
interior,,1.1538461596e-01,9.6703296900e-01,8.8436568970e-01,nan,nan,6.5138823366e-02,4.2430663095e-03,1.8860335670e-01,1.0009602658e+00,1.0009602658e+00,4.2430663095e-03
interior,,1.2087912112e-01,9.6703296900e-01,8.7886454358e-01,nan,nan,5.0409574951e-02,2.5411252467e-03,1.8877108083e-01,1.0014924307e+00,1.0014924307e+00,2.5411252467e-03
interior,,1.2637363374e-01,9.6703296900e-01,8.7336296834e-01,nan,nan,-3.1773196920e-02,1.0095360425e-03,1.8857939459e-01,1.0008842259e+00,1.0008842259e+00,1.0095360425e-03
interior,,1.3186813891e-01,9.6703296900e-01,8.6786692875e-01,nan,nan,1.0222260492e-02,1.0449460957e-04,1.8827006180e-01,9.9990234827e-01,9.9990234827e-01,1.0449460957e-04
interior,,1.3736264408e-01,9.6703296900e-01,8.6237280388e-01,nan,nan,6.5833396340e-02,4.3340360737e-03,1.8835619561e-01,1.0001758008e+00,1.0001758008e+00,4.3340360737e-03
interior,,1.4285714924e-01,9.6703296900e-01,8.5687646634e-01,nan,nan,3.2771766779e-02,1.0739886978e-03,1.8843942316e-01,1.0004399912e+00,1.0004399912e+00,1.0739886978e-03
interior,,1.4835165441e-01,9.6703296900e-01,8.5138085109e-01,nan,nan,9.6239182320e-03,9.2619802136e-05,1.8829175081e-01,9.9997120877e-01,9.9997120877e-01,9.2619802136e-05
interior,,1.5384615958e-01,9.6703296900e-01,8.4588781671e-01,nan,nan,4.7754890898e-02,2.2805296047e-03,1.8820347181e-01,9.9969091670e-01,9.9969091670e-01,2.2805296047e-03
interior,,1.5934066474e-01,9.6703296900e-01,8.4039389371e-01,nan,nan,8.9808409981e-02,8.0655505033e-03,1.8839628975e-01,1.0003030765e+00,1.0003030765e+00,8.0655505033e-03
interior,,1.6483516991e-01,9.6703296900e-01,8.3489532592e-01,nan,nan,7.4874048374e-02,5.6061231199e-03,1.8867542375e-01,1.0011889417e+00,1.0011889417e+00,5.6061231199e-03
interior,,1.7032967508e-01,9.6703296900e-01,8.2939375908e-01,nan,nan,2.0844204763e-02,4.3448087220e-04,1.8870288571e-01,1.0012760743e+00,1.0012760743e+00,4.3448087220e-04
interior,,1.7582418025e-01,9.6703296900e-01,8.2389432117e-01,nan,nan,-1.1243605976e-02,1.2641867533e-04,1.8846394521e-01,1.0005178252e+00,1.0005178252e+00,1.2641867533e-04
interior,,1.8131868541e-01,9.6703296900e-01,8.1839930368e-01,nan,nan,2.2697316745e-03,5.1516818741e-06,1.8825189611e-01,9.9984467213e-01,9.9984467213e-01,5.1516818741e-06
interior,,1.8681319058e-01,9.6703296900e-01,8.1290587521e-01,nan,nan,3.0500742612e-02,9.3029529989e-04,1.8829678273e-01,9.9998718428e-01,9.9998718428e-01,9.3029529989e-04
interior,,1.9230769575e-01,9.6703296900e-01,8.0740982416e-01,nan,nan,2.7741943487e-02,7.6961542842e-04,1.8851493429e-01,1.0006796571e+00,1.0006796571e+00,7.6961542842e-04
interior,,1.9780220091e-01,9.6703296900e-01,8.0191032374e-01,nan,nan,-5.2923104434e-03,2.8008549829e-05,1.8865737620e-01,1.0011316775e+00,1.0011316775e+00,2.8008549829e-05
interior,,2.0329670608e-01,9.6703296900e-01,7.9640974774e-01,nan,nan,-2.6904579624e-02,7.2385640477e-04,1.8864823036e-01,1.0011026574e+00,1.0011026574e+00,7.2385640477e-04
interior,,2.0879121125e-01,9.6703296900e-01,7.9090997361e-01,nan,nan,-3.1995917695e-02,1.0237387492e-03,1.8858248668e-01,1.0008940383e+00,1.0008940383e+00,1.0237387492e-03
interior,,2.1428571641e-01,9.6703296900e-01,7.8541083412e-01,nan,nan,8.9516362643e-03,8.0131791809e-05,1.8862708402e-01,1.0010355578e+00,1.0010355578e+00,8.0131791809e-05
interior,,2.1978022158e-01,9.6703296900e-01,7.7990912338e-01,nan,nan,-2.6031326071e-03,6.7762993703e-06,1.8881978174e-01,1.0016469254e+00,1.0016469254e+00,6.7762993703e-06
interior,,2.2527472675e-01,9.6703296900e-01,7.7440518802e-01,nan,nan,-1.6796528845e-02,2.8212338125e-04,1.8889333635e-01,1.0018802413e+00,1.0018802413e+00,2.8212338125e-04
interior,,2.3076923192e-01,9.6703296900e-01,7.6890045428e-01,nan,nan,-3.2147034681e-02,1.0334318388e-03,1.8889023601e-01,1.0018704075e+00,1.0018704075e+00,1.0334318388e-03
interior,,2.3626373708e-01,9.6703296900e-01,7.6339767788e-01,nan,nan,-6.0419736610e-02,3.6505445720e-03,1.8863712242e-01,1.0010674110e+00,1.0010674110e+00,3.6505445720e-03
interior,,2.4175824225e-01,9.6703296900e-01,7.5790155882e-01,nan,nan,-6.1530146987e-02,3.7859589882e-03,1.8819129575e-01,9.9965225374e-01,9.9965225374e-01,3.7859589882e-03
interior,,2.4725274742e-01,9.6703296900e-01,7.5241155092e-01,nan,nan,-2.8659865605e-02,8.2138789647e-04,1.8798768996e-01,9.9900562846e-01,9.9900562846e-01,8.2138789647e-04
interior,,2.5274726748e-01,9.6703296900e-01,7.4692211841e-01,nan,nan,-4.8331497253e-03,2.3359336267e-05,1.8810696610e-01,9.9938445923e-01,9.9938445923e-01,2.3359336267e-05
interior,,2.5824177265e-01,9.6703296900e-01,7.4142901552e-01,nan,nan,1.8608648375e-04,3.4628179435e-08,1.8836922396e-01,1.0002171592e+00,1.0002171592e+00,3.4628179435e-08
interior,,2.6373627782e-01,9.6703296900e-01,7.3593197767e-01,nan,nan,-9.6023134044e-03,9.2204422716e-05,1.8852280524e-01,1.0007046371e+00,1.0007046371e+00,9.2204422716e-05
interior,,2.6923078299e-01,9.6703296900e-01,7.3043407332e-01,nan,nan,-1.9406918632e-02,3.7662849080e-04,1.8847579381e-01,1.0005554321e+00,1.0005554321e+00,3.7662849080e-04
interior,,2.7472528815e-01,9.6703296900e-01,7.2493800033e-01,nan,nan,-2.1309032226e-02,4.5407485440e-04,1.8833912955e-01,1.0001216234e+00,1.0001216234e+00,4.5407485440e-04
interior,,2.8021979332e-01,9.6703296900e-01,7.1944409257e-01,nan,nan,-1.6653622110e-02,2.7734312937e-04,1.8824153636e-01,9.9981177914e-01,9.9981177914e-01,2.7734312937e-04
interior,,2.8571429849e-01,9.6703296900e-01,7.1395124433e-01,nan,nan,-1.6219019885e-02,2.6305660603e-04,1.8821013350e-01,9.9971206938e-01,9.9971206938e-01,2.6305660603e-04
interior,,2.9120880365e-01,9.6703296900e-01,7.0845866955e-01,nan,nan,-2.9010109980e-02,8.4158648105e-04,1.8819992910e-01,9.9967966751e-01,9.9967966751e-01,8.4158648105e-04
interior,,2.9670330882e-01,9.6703296900e-01,7.0296656272e-01,nan,nan,-6.0693805889e-02,3.6837380733e-03,1.8813694044e-01,9.9947964889e-01,9.9947964889e-01,3.6837380733e-03
interior,,3.0219781399e-01,9.6703296900e-01,6.9747659514e-01,nan,nan,-7.0450851861e-02,4.9633225280e-03,1.8797381603e-01,9.9896155907e-01,9.9896155907e-01,4.9633225280e-03
interior,,3.0769231915e-01,9.6703296900e-01,6.9198835638e-01,nan,nan,-2.3666338129e-02,5.6009556043e-04,1.8800477082e-01,9.9905988307e-01,9.9905988307e-01,5.6009556043e-04
interior,,3.1318682432e-01,9.6703296900e-01,6.8649616216e-01,nan,nan,1.8584979931e-02,3.4540147903e-04,1.8842060962e-01,1.0003802741e+00,1.0003802741e+00,3.4540147903e-04
interior,,3.1868132949e-01,9.6703296900e-01,6.8099523694e-01,nan,nan,3.0850077151e-03,9.5172726021e-06,1.8892426550e-01,1.0019783407e+00,1.0019783407e+00,9.5172726021e-06
interior,,3.2417583466e-01,9.6703296900e-01,6.7548841726e-01,nan,nan,-3.4217443717e-02,1.1708334545e-03,1.8904081989e-01,1.0023479787e+00,1.0023479787e+00,1.1708334545e-03
interior,,3.2967033982e-01,9.6703296900e-01,6.6998369621e-01,nan,nan,-3.5625433507e-02,1.2691715126e-03,1.8871728023e-01,1.0013217444e+00,1.0013217444e+00,1.2691715126e-03
interior,,3.3516484499e-01,9.6703296900e-01,6.6448616261e-01,nan,nan,-1.6512349591e-03,2.7265768901e-06,1.8827605476e-01,9.9992137557e-01,9.9992137557e-01,2.7265768901e-06
interior,,3.4065935016e-01,9.6703296900e-01,6.5899519683e-01,nan,nan,3.6016741029e-02,1.2972056344e-03,1.8799236179e-01,9.9902046794e-01,9.9902046794e-01,1.2972056344e-03
interior,,3.4615385532e-01,9.6703296900e-01,6.5350730723e-01,nan,nan,5.5480728644e-02,3.0781112509e-03,1.8791754171e-01,9.9878279831e-01,9.9878279831e-01,3.0781112509e-03
interior,,3.5164836049e-01,9.6703296900e-01,6.4801955118e-01,nan,nan,5.5773687829e-02,3.1107042541e-03,1.8795799848e-01,9.9891131472e-01,9.9891131472e-01,3.1107042541e-03
interior,,3.5714286566e-01,9.6703296900e-01,6.4253093274e-01,nan,nan,4.8367425625e-02,2.3394078616e-03,1.8800087280e-01,9.9904750176e-01,9.9904750176e-01,2.3394078616e-03
interior,,3.6263737082e-01,9.6703296900e-01,6.3704197910e-01,nan,nan,4.6079773806e-02,2.1233455540e-03,1.8799193810e-01,9.9901912215e-01,9.9901912215e-01,2.1233455540e-03
interior,,3.6813187599e-01,9.6703296900e-01,6.3155351699e-01,nan,nan,5.3788685879e-02,2.8932227286e-03,1.8794796083e-01,9.9887942955e-01,9.9887942955e-01,2.8932227286e-03
interior,,3.7362638116e-01,9.6703296900e-01,6.2606577967e-01,nan,nan,6.5938460284e-02,4.3478805446e-03,1.8791146915e-01,9.9876350730e-01,9.9876350730e-01,4.3478805446e-03
interior,,3.7912088633e-01,9.6703296900e-01,6.2057842572e-01,nan,nan,7.3859451133e-02,5.4552185217e-03,1.8790176145e-01,9.9873266793e-01,9.9873266793e-01,5.4552185217e-03
interior,,3.8461539149e-01,9.6703296900e-01,6.1509105244e-01,nan,nan,7.4422451073e-02,5.5387012238e-03,1.8791006550e-01,9.9875904824e-01,9.9875904824e-01,5.5387012238e-03
interior,,3.9010989666e-01,9.6703296900e-01,6.0960346454e-01,nan,nan,6.9948316260e-02,4.8927669476e-03,1.8792554643e-01,9.9880822705e-01,9.9880822705e-01,4.8927669476e-03
interior,,3.9560440183e-01,9.6703296900e-01,6.0411555419e-01,nan,nan,6.2006418866e-02,3.8447959806e-03,1.8794811003e-01,9.9887990349e-01,9.9887990349e-01,3.8447959806e-03
interior,,4.0109890699e-01,9.6703296900e-01,5.9862718844e-01,nan,nan,4.9197684212e-02,2.4204121318e-03,1.8797752263e-01,9.9897333287e-01,9.9897333287e-01,2.4204121318e-03
interior,,4.0659341216e-01,9.6703296900e-01,5.9313830342e-01,nan,nan,3.0949107310e-02,9.5784724329e-04,1.8800576515e-01,9.9906304136e-01,9.9906304136e-01,9.5784724329e-04
interior,,4.1208791733e-01,9.6703296900e-01,5.8764897494e-01,nan,nan,1.0440184039e-02,1.0899744278e-04,1.8802688074e-01,9.9913010950e-01,9.9913010950e-01,1.0899744278e-04
interior,,4.1758242249e-01,9.6703296900e-01,5.8215927954e-01,nan,nan,-7.2745233091e-03,5.2918689375e-05,1.8804729208e-01,9.9919493864e-01,9.9919493864e-01,5.2918689375e-05
interior,,4.2307692766e-01,9.6703296900e-01,5.7666911023e-01,nan,nan,-1.8919502615e-02,3.5794757921e-04,1.8807965946e-01,9.9929773745e-01,9.9929773745e-01,3.5794757921e-04
interior,,4.2857143283e-01,9.6703296900e-01,5.7117821401e-01,nan,nan,-2.4503501900e-02,6.0042160538e-04,1.8812602567e-01,9.9944498734e-01,9.9944498734e-01,6.0042160538e-04
interior,,4.3406593800e-01,9.6703296900e-01,5.6568648385e-01,nan,nan,-2.6024285492e-02,6.7726343539e-04,1.8816797872e-01,9.9957821254e-01,9.9957821254e-01,6.7726343539e-04
interior,,4.3956044316e-01,9.6703296900e-01,5.6019427177e-01,nan,nan,-2.5219167615e-02,6.3600641517e-04,1.8817428203e-01,9.9959822841e-01,9.9959822841e-01,6.3600641517e-04
interior,,4.4505494833e-01,9.6703296900e-01,5.5470244615e-01,nan,nan,-2.2513706325e-02,5.0686697247e-04,1.8812035094e-01,9.9942696610e-01,9.9942696610e-01,5.0686697247e-04
interior,,4.5054945350e-01,9.6703296900e-01,5.4921211858e-01,nan,nan,-1.7549746309e-02,3.0799359552e-04,1.8800428806e-01,9.9905834968e-01,9.9905834968e-01,3.0799359552e-04
interior,,4.5604395866e-01,9.6703296900e-01,5.4372419988e-01,nan,nan,-9.8497886128e-03,9.7018335718e-05,1.8785011259e-01,9.9856858221e-01,9.9856858221e-01,9.7018335718e-05
interior,,4.6153846383e-01,9.6703296900e-01,5.3823900218e-01,nan,nan,1.0579257725e-03,1.1192069401e-06,1.8770021859e-01,9.9809230033e-01,9.9809230033e-01,1.1192069401e-06
interior,,4.6703296900e-01,9.6703296900e-01,5.3275603600e-01,nan,nan,1.5038488469e-02,2.2615613542e-04,1.8760100967e-01,9.9777700554e-01,9.9777700554e-01,2.2615613542e-04
interior,,4.7252747416e-01,9.6703296900e-01,5.2727410679e-01,nan,nan,3.0083270237e-02,9.0500314817e-04,1.8758346698e-01,9.9772124812e-01,9.9772124812e-01,9.0500314817e-04
interior,,4.7802197933e-01,9.6703296900e-01,5.2179174865e-01,nan,nan,4.2215377000e-02,1.7821380552e-03,1.8764584828e-01,9.9791951282e-01,9.9791951282e-01,1.7821380552e-03
interior,,4.8351648450e-01,9.6703296900e-01,5.1630784299e-01,nan,nan,4.7722569032e-02,2.2774435950e-03,1.8775178012e-01,9.9825614774e-01,9.9825614774e-01,2.2774435950e-03
interior,,4.8901098967e-01,9.6703296900e-01,5.1082208273e-01,nan,nan,4.5819273704e-02,2.0994058428e-03,1.8784923981e-01,9.9856580932e-01,9.9856580932e-01,2.0994058428e-03
interior,,4.9450549483e-01,9.6703296900e-01,5.0533499786e-01,nan,nan,3.9001055950e-02,1.5210823652e-03,1.8789871900e-01,9.9872300260e-01,9.9872300260e-01,1.5210823652e-03
interior,,5.0000000000e-01,9.6703296900e-01,4.9984754715e-01,nan,nan,3.1053177792e-02,9.6429985097e-04,1.8789227913e-01,9.9870254412e-01,9.9870254412e-01,9.6429985097e-04
interior,,5.0549453497e-01,9.6703296900e-01,4.9436050082e-01,nan,nan,2.4683363290e-02,6.0926842329e-04,1.8785472677e-01,9.9858324177e-01,9.9858324177e-01,6.0926842329e-04
interior,,5.1098901033e-01,9.6703296900e-01,4.8887413376e-01,nan,nan,1.9903257240e-02,3.9613964877e-04,1.8782773138e-01,9.9849747406e-01,9.9849747406e-01,3.9613964877e-04
interior,,5.1648354530e-01,9.6703296900e-01,4.8338783872e-01,nan,nan,1.3802715455e-02,1.9051495392e-04,1.8784173220e-01,9.9854195686e-01,9.9854195686e-01,1.9051495392e-04
interior,,5.2197802067e-01,9.6703296900e-01,4.7790099627e-01,nan,nan,3.0995441384e-03,9.6071738657e-06,1.8789309782e-01,9.9870514499e-01,9.9870514499e-01,9.6071738657e-06
interior,,5.2747255564e-01,9.6703296900e-01,4.7241308178e-01,nan,nan,-1.1991389196e-02,1.4379341484e-04,1.8795142712e-01,9.9889044048e-01,9.9889044048e-01,1.4379341484e-04
interior,,5.3296703100e-01,9.6703296900e-01,4.6692436030e-01,nan,nan,-2.7451788638e-02,7.5360069944e-04,1.8798846338e-01,9.9900808513e-01,9.9900808513e-01,7.5360069944e-04
interior,,5.3846156597e-01,9.6703296900e-01,4.6143521355e-01,nan,nan,-3.8348802400e-02,1.4706306455e-03,1.8799224055e-01,9.9902008282e-01,9.9902008282e-01,1.4706306455e-03
interior,,5.4395604134e-01,9.6703296900e-01,4.5594632827e-01,nan,nan,-4.0480454101e-02,1.6386671642e-03,1.8796767115e-01,9.9894204005e-01,9.9894204005e-01,1.6386671642e-03
interior,,5.4945057631e-01,9.6703296900e-01,4.5045786403e-01,nan,nan,-3.2233998278e-02,1.0390306450e-03,1.8794430711e-01,9.9886782316e-01,9.9886782316e-01,1.0390306450e-03
interior,,5.5494505167e-01,9.6703296900e-01,4.4496949921e-01,nan,nan,-1.7803118926e-02,3.1695104348e-04,1.8797125721e-01,9.9895343108e-01,9.9895343108e-01,3.1695104348e-04
interior,,5.6043958664e-01,9.6703296900e-01,4.3947990294e-01,nan,nan,-6.8834052289e-03,4.7381267545e-05,1.8807971729e-01,9.9929792111e-01,9.9929792111e-01,4.7381267545e-05
interior,,5.6593406200e-01,9.6703296900e-01,4.3398790010e-01,nan,nan,-8.8791289500e-03,7.8838930911e-05,1.8824410440e-01,9.9981993291e-01,9.9981993291e-01,7.8838930911e-05
interior,,5.7142859697e-01,9.6703296900e-01,4.2849302975e-01,nan,nan,-2.6549357934e-02,7.0486840669e-04,1.8838592837e-01,1.0002701859e+00,1.0002701859e+00,7.0486840669e-04
interior,,5.7692307234e-01,9.6703296900e-01,4.2299658528e-01,nan,nan,-5.4259073035e-02,2.9440470066e-03,1.8841895516e-01,1.0003750225e+00,1.0003750225e+00,2.9440470066e-03
interior,,5.8241760731e-01,9.6703296900e-01,4.1750082577e-01,nan,nan,-8.0088925365e-02,6.4142359661e-03,1.8829831645e-01,9.9999205359e-01,9.9999205359e-01,6.4142359661e-03
interior,,5.8791208267e-01,9.6703296900e-01,4.1200842613e-01,nan,nan,-8.9351007780e-02,7.9836025913e-03,1.8805233253e-01,9.9921094747e-01,9.9921094747e-01,7.9836025913e-03
interior,,5.9340661764e-01,9.6703296900e-01,4.0652060994e-01,nan,nan,-7.1044277551e-02,5.0472893728e-03,1.8779021270e-01,9.9837826645e-01,9.9837826645e-01,5.0472893728e-03
interior,,5.9890109301e-01,9.6703296900e-01,4.0103646510e-01,nan,nan,-2.7986854020e-02,7.8326399792e-04,1.8766296075e-01,9.9797389742e-01,9.9797389742e-01,7.8326399792e-04
interior,,6.0439562798e-01,9.6703296900e-01,3.9555251253e-01,nan,nan,1.7884466356e-02,3.1985413685e-04,1.8776708837e-01,9.9830479030e-01,9.9830479030e-01,3.1985413685e-04
interior,,6.0989010334e-01,9.6703296900e-01,3.9006504957e-01,nan,nan,3.7139519205e-02,1.3793438868e-03,1.8804773510e-01,9.9919634571e-01,9.9919634571e-01,1.3793438868e-03
