# source=last_training_epoch
boundary_label,x,y,phi_pred,phi_target,abs_error
G3,0.39527005,0.00000000,6.04729950e-01,6.04729950e-01,0.00000000e+00
G3,0.64680368,0.00000000,3.53196323e-01,3.53196323e-01,0.00000000e+00
G3,0.29933292,0.00000000,7.00667083e-01,7.00667083e-01,0.00000000e+00
G3,0.68013442,0.00000000,3.19865584e-01,3.19865584e-01,0.00000000e+00
G3,0.48944047,0.00000000,5.10559529e-01,5.10559529e-01,0.00000000e+00
G3,0.17320409,0.00000000,8.26795906e-01,8.26795906e-01,0.00000000e+00
G3,0.22358915,0.00000000,7.76410848e-01,7.76410848e-01,0.00000000e+00
G3,0.96237427,0.00000000,3.76257300e-02,3.76257300e-02,0.00000000e+00
G3,0.17219257,0.00000000,8.27807426e-01,8.27807426e-01,0.00000000e+00
G3,0.23474625,0.00000000,7.65253752e-01,7.65253752e-01,0.00000000e+00
G3,0.06570832,0.00000000,9.34291676e-01,9.34291676e-01,0.00000000e+00
G3,0.43846625,0.00000000,5.61533749e-01,5.61533749e-01,0.00000000e+00
G3,0.97896516,0.00000000,2.10348368e-02,2.10348368e-02,0.00000000e+00
G3,0.40840271,0.00000000,5.91597289e-01,5.91597289e-01,0.00000000e+00
G3,0.83686101,0.00000000,1.63138986e-01,1.63138986e-01,0.00000000e+00
G3,0.26300064,0.00000000,7.36999363e-01,7.36999363e-01,0.00000000e+00
G3,0.61408526,0.00000000,3.85914743e-01,3.85914743e-01,0.00000000e+00
G3,0.80873227,0.00000000,1.91267729e-01,1.91267729e-01,0.00000000e+00
G3,0.62428582,0.00000000,3.75714183e-01,3.75714183e-01,0.00000000e+00
G3,0.00757911,0.00000000,9.92420894e-01,9.92420894e-01,0.00000000e+00
G3,0.90992701,0.00000000,9.00729895e-02,9.00729895e-02,0.00000000e+00
G3,0.53464955,0.00000000,4.65350449e-01,4.65350449e-01,0.00000000e+00
G3,0.43467006,0.00000000,5.65329939e-01,5.65329939e-01,0.00000000e+00
G3,0.84435821,0.00000000,1.55641794e-01,1.55641794e-01,0.00000000e+00
G3,0.30557507,0.00000000,6.94424927e-01,6.94424927e-01,0.00000000e+00
G3,0.24483317,0.00000000,7.55166829e-01,7.55166829e-01,0.00000000e+00
G3,0.65086287,0.00000000,3.49137127e-01,3.49137127e-01,0.00000000e+00
G3,0.98955876,0.00000000,1.04412436e-02,1.04412436e-02,0.00000000e+00
G3,0.20885551,0.00000000,7.91144490e-01,7.91144490e-01,0.00000000e+00
G3,0.80006999,0.00000000,1.99930012e-01,1.99930012e-01,0.00000000e+00
G3,0.51124197,0.00000000,4.88758028e-01,4.88758028e-01,0.00000000e+00
G3,0.75001872,0.00000000,2.49981284e-01,2.49981284e-01,0.00000000e+00
G3,0.20756118,0.00000000,7.92438820e-01,7.92438820e-01,0.00000000e+00
G3,0.13775761,0.00000000,8.62242386e-01,8.62242386e-01,0.00000000e+00
G3,0.73887575,0.00000000,2.61124253e-01,2.61124253e-01,0.00000000e+00
G3,0.20605384,0.00000000,7.93946162e-01,7.93946162e-01,0.00000000e+00
G3,0.44945613,0.00000000,5.50543875e-01,5.50543875e-01,0.00000000e+00
G3,0.41984886,0.00000000,5.80151141e-01,5.80151141e-01,0.00000000e+00
G3,0.14124227,0.00000000,8.58757734e-01,8.58757734e-01,0.00000000e+00
G3,0.81900090,0.00000000,1.80999100e-01,1.80999100e-01,0.00000000e+00
G3,0.53403646,0.00000000,4.65963542e-01,4.65963542e-01,0.00000000e+00
G3,0.19699544,0.00000000,8.03004563e-01,8.03004563e-01,0.00000000e+00
G3,0.61127722,0.00000000,3.88722777e-01,3.88722777e-01,0.00000000e+00
G3,0.34271768,0.00000000,6.57282323e-01,6.57282323e-01,0.00000000e+00
G3,0.25553051,0.00000000,7.44469494e-01,7.44469494e-01,0.00000000e+00
G3,0.65495998,0.00000000,3.45040023e-01,3.45040023e-01,0.00000000e+00
G3,0.75113308,0.00000000,2.48866916e-01,2.48866916e-01,0.00000000e+00
G3,0.77160370,0.00000000,2.28396297e-01,2.28396297e-01,0.00000000e+00
G3,0.24895597,0.00000000,7.51044035e-01,7.51044035e-01,0.00000000e+00
G3,0.40508011,0.00000000,5.94919890e-01,5.94919890e-01,0.00000000e+00
G3,0.68496871,0.00000000,3.15031290e-01,3.15031290e-01,0.00000000e+00
G3,0.81292254,0.00000000,1.87077463e-01,1.87077463e-01,0.00000000e+00
G3,0.29588801,0.00000000,7.04111993e-01,7.04111993e-01,0.00000000e+00
G3,0.85803425,0.00000000,1.41965747e-01,1.41965747e-01,0.00000000e+00
G3,0.50860071,0.00000000,4.91399288e-01,4.91399288e-01,0.00000000e+00
G3,0.05762909,0.00000000,9.42370910e-01,9.42370910e-01,0.00000000e+00
G3,0.78231418,0.00000000,2.17685819e-01,2.17685819e-01,0.00000000e+00
G4,0.91585815,1.00000000,8.41418505e-02,8.41418505e-02,0.00000000e+00
G4,0.50696456,1.00000000,4.93035436e-01,4.93035436e-01,0.00000000e+00
G4,0.64352041,1.00000000,3.56479585e-01,3.56479585e-01,0.00000000e+00
G4,0.21640371,1.00000000,7.83596292e-01,7.83596292e-01,0.00000000e+00
G4,0.72332156,1.00000000,2.76678443e-01,2.76678443e-01,0.00000000e+00
G4,0.24002321,1.00000000,7.59976789e-01,7.59976789e-01,0.00000000e+00
G4,0.23195548,1.00000000,7.68044516e-01,7.68044516e-01,0.00000000e+00
G4,0.93621701,1.00000000,6.37829900e-02,6.37829900e-02,0.00000000e+00
G4,0.77206695,1.00000000,2.27933049e-01,2.27933049e-01,0.00000000e+00
G4,0.87814623,1.00000000,1.21853769e-01,1.21853769e-01,0.00000000e+00
G4,0.04314433,1.00000000,9.56855666e-01,9.56855666e-01,0.00000000e+00
G4,0.45414755,1.00000000,5.45852453e-01,5.45852453e-01,0.00000000e+00
G4,0.28116509,1.00000000,7.18834907e-01,7.18834907e-01,0.00000000e+00
G4,0.17950138,1.00000000,8.20498616e-01,8.20498616e-01,0.00000000e+00
G4,0.00979010,1.00000000,9.90209900e-01,9.90209900e-01,0.00000000e+00
G4,0.92100251,1.00000000,7.89974928e-02,7.89974928e-02,0.00000000e+00
G4,0.82795835,1.00000000,1.72041655e-01,1.72041655e-01,0.00000000e+00
G4,0.21931866,1.00000000,7.80681342e-01,7.80681342e-01,0.00000000e+00
G4,0.06668326,1.00000000,9.33316737e-01,9.33316737e-01,0.00000000e+00
G4,0.51282614,1.00000000,4.87173855e-01,4.87173855e-01,0.00000000e+00
G4,0.23663110,1.00000000,7.63368905e-01,7.63368905e-01,0.00000000e+00
G4,0.29838648,1.00000000,7.01613516e-01,7.01613516e-01,0.00000000e+00
G4,0.30893698,1.00000000,6.91063017e-01,6.91063017e-01,0.00000000e+00
G4,0.48414367,1.00000000,5.15856326e-01,5.15856326e-01,0.00000000e+00
G4,0.63730085,1.00000000,3.62699151e-01,3.62699151e-01,0.00000000e+00
G4,0.21544723,1.00000000,7.84552768e-01,7.84552768e-01,0.00000000e+00
G4,0.92739922,1.00000000,7.26007819e-02,7.26007819e-02,0.00000000e+00
G4,0.64508277,1.00000000,3.54917228e-01,3.54917228e-01,0.00000000e+00
G4,0.46759060,1.00000000,5.32409400e-01,5.32409400e-01,0.00000000e+00
G4,0.38429853,1.00000000,6.15701467e-01,6.15701467e-01,0.00000000e+00
G4,0.59726971,1.00000000,4.02730286e-01,4.02730286e-01,0.00000000e+00
G4,0.82823128,1.00000000,1.71768725e-01,1.71768725e-01,0.00000000e+00
G4,0.18249188,1.00000000,8.17508116e-01,8.17508116e-01,0.00000000e+00
G4,0.91645491,1.00000000,8.35450888e-02,8.35450888e-02,0.00000000e+00
G4,0.89348137,1.00000000,1.06518626e-01,1.06518626e-01,0.00000000e+00
G4,0.29962829,1.00000000,7.00371712e-01,7.00371712e-01,0.00000000e+00
G4,0.93733770,1.00000000,6.26623034e-02,6.26623034e-02,0.00000000e+00
G4,0.49730334,1.00000000,5.02696663e-01,5.02696663e-01,0.00000000e+00
G4,0.78973716,1.00000000,2.10262835e-01,2.10262835e-01,0.00000000e+00
G4,0.04381707,1.00000000,9.56182934e-01,9.56182934e-01,0.00000000e+00
G4,0.14692006,1.00000000,8.53079945e-01,8.53079945e-01,0.00000000e+00
G4,0.09312633,1.00000000,9.06873673e-01,9.06873673e-01,0.00000000e+00
G4,0.86419219,1.00000000,1.35807812e-01,1.35807812e-01,0.00000000e+00
G4,0.20174222,1.00000000,7.98257783e-01,7.98257783e-01,0.00000000e+00
G4,0.27656376,1.00000000,7.23436236e-01,7.23436236e-01,0.00000000e+00
G4,0.32364732,1.00000000,6.76352680e-01,6.76352680e-01,0.00000000e+00
G4,0.48699516,1.00000000,5.13004839e-01,5.13004839e-01,0.00000000e+00
G4,0.91361862,1.00000000,8.63813758e-02,8.63813758e-02,0.00000000e+00
G4,0.01230890,1.00000000,9.87691103e-01,9.87691103e-01,0.00000000e+00
G4,0.10732413,1.00000000,8.92675869e-01,8.92675869e-01,0.00000000e+00
G4,0.09409295,1.00000000,9.05907050e-01,9.05907050e-01,0.00000000e+00
G4,0.27367762,1.00000000,7.26322383e-01,7.26322383e-01,0.00000000e+00
G4,0.90558839,1.00000000,9.44116116e-02,9.44116116e-02,0.00000000e+00
G4,0.65738815,1.00000000,3.42611849e-01,3.42611849e-01,0.00000000e+00
G4,0.33926275,1.00000000,6.60737246e-01,6.60737246e-01,0.00000000e+00
G4,0.50822395,1.00000000,4.91776049e-01,4.91776049e-01,0.00000000e+00
G4,0.26889378,1.00000000,7.31106222e-01,7.31106222e-01,0.00000000e+00
G4,0.78519660,1.00000000,2.14803398e-01,2.14803398e-01,0.00000000e+00
G4,0.23350067,1.00000000,7.66499326e-01,7.66499326e-01,0.00000000e+00
G4,0.99559104,1.00000000,4.40895557e-03,4.40895557e-03,0.00000000e+00
G4,0.08903050,1.00000000,9.10969496e-01,9.10969496e-01,0.00000000e+00
G4,0.84049094,1.00000000,1.59509063e-01,1.59509063e-01,0.00000000e+00
G4,0.13891369,1.00000000,8.61086309e-01,8.61086309e-01,0.00000000e+00
G4,0.90210909,1.00000000,9.78909135e-02,9.78909135e-02,0.00000000e+00
G4,0.42340371,1.00000000,5.76596290e-01,5.76596290e-01,0.00000000e+00
G4,0.46920559,1.00000000,5.30794412e-01,5.30794412e-01,0.00000000e+00
G4,0.00406380,1.00000000,9.95936200e-01,9.95936200e-01,0.00000000e+00
G4,0.78300571,1.00000000,2.16994286e-01,2.16994286e-01,0.00000000e+00
G4,0.29118711,1.00000000,7.08812892e-01,7.08812892e-01,0.00000000e+00
G4,0.82091248,1.00000000,1.79087520e-01,1.79087520e-01,0.00000000e+00
G4,0.90987045,1.00000000,9.01295543e-02,9.01295543e-02,0.00000000e+00
G4,0.46206102,1.00000000,5.37938982e-01,5.37938982e-01,0.00000000e+00
G4,0.78228259,1.00000000,2.17717409e-01,2.17717409e-01,0.00000000e+00
G4,0.79551935,1.00000000,2.04480648e-01,2.04480648e-01,0.00000000e+00
G4,0.24106790,1.00000000,7.58932099e-01,7.58932099e-01,0.00000000e+00
G4,0.30828777,1.00000000,6.91712230e-01,6.91712230e-01,0.00000000e+00
G4,0.73951554,1.00000000,2.60484457e-01,2.60484457e-01,0.00000000e+00
G4,0.71761751,1.00000000,2.82382488e-01,2.82382488e-01,0.00000000e+00
G4,0.07495031,1.00000000,9.25049692e-01,9.25049692e-01,0.00000000e+00
G4,0.23309234,1.00000000,7.66907662e-01,7.66907662e-01,0.00000000e+00
G4,0.67613620,1.00000000,3.23863804e-01,3.23863804e-01,0.00000000e+00
G4,0.60939568,1.00000000,3.90604317e-01,3.90604317e-01,0.00000000e+00
G4,0.74600351,1.00000000,2.53996491e-01,2.53996491e-01,0.00000000e+00
G4,0.25100014,1.00000000,7.48999864e-01,7.48999864e-01,0.00000000e+00
G4,0.09127619,1.00000000,9.08723809e-01,9.08723809e-01,0.00000000e+00
G4,0.67958248,1.00000000,3.20417523e-01,3.20417523e-01,0.00000000e+00
G4,0.12611973,1.00000000,8.73880267e-01,8.73880267e-01,0.00000000e+00
G4,0.66846967,1.00000000,3.31530333e-01,3.31530333e-01,0.00000000e+00
G4,0.94532520,1.00000000,5.46748042e-02,5.46748042e-02,0.00000000e+00
G4,0.13853373,1.00000000,8.61466274e-01,8.61466274e-01,0.00000000e+00
G4,0.65928930,1.00000000,3.40710700e-01,3.40710700e-01,0.00000000e+00
G4,0.04367782,1.00000000,9.56322178e-01,9.56322178e-01,0.00000000e+00
G4,0.34926140,1.00000000,6.50738597e-01,6.50738597e-01,0.00000000e+00
G4,0.80420816,1.00000000,1.95791841e-01,1.95791841e-01,0.00000000e+00
G4,0.77651411,1.00000000,2.23485887e-01,2.23485887e-01,0.00000000e+00
G4,0.83230293,1.00000000,1.67697072e-01,1.67697072e-01,0.00000000e+00
G4,0.38504702,1.00000000,6.14952981e-01,6.14952981e-01,0.00000000e+00
G4,0.64145792,1.00000000,3.58542085e-01,3.58542085e-01,0.00000000e+00
G4,0.79867369,1.00000000,2.01326311e-01,2.01326311e-01,0.00000000e+00
G4,0.20317391,1.00000000,7.96826094e-01,7.96826094e-01,0.00000000e+00
G4,0.40448430,1.00000000,5.95515698e-01,5.95515698e-01,0.00000000e+00
G4,0.94947481,1.00000000,5.05251884e-02,5.05251884e-02,0.00000000e+00
G4,0.28527614,1.00000000,7.14723855e-01,7.14723855e-01,0.00000000e+00
G4,0.42087698,1.00000000,5.79123020e-01,5.79123020e-01,0.00000000e+00
G4,0.45417652,1.00000000,5.45823485e-01,5.45823485e-01,0.00000000e+00
G4,0.26256099,1.00000000,7.37439007e-01,7.37439007e-01,0.00000000e+00
G4,0.23057647,1.00000000,7.69423530e-01,7.69423530e-01,0.00000000e+00
G4,0.12964009,1.00000000,8.70359913e-01,8.70359913e-01,0.00000000e+00
G4,0.77720731,1.00000000,2.22792685e-01,2.22792685e-01,0.00000000e+00
G4,0.22816589,1.00000000,7.71834105e-01,7.71834105e-01,0.00000000e+00
G4,0.69226694,1.00000000,3.07733059e-01,3.07733059e-01,0.00000000e+00
G4,0.54211539,1.00000000,4.57884610e-01,4.57884610e-01,0.00000000e+00
G4,0.06499807,1.00000000,9.35001932e-01,9.35001932e-01,0.00000000e+00
G4,0.01889525,1.00000000,9.81104748e-01,9.81104748e-01,0.00000000e+00
G4,0.24143097,1.00000000,7.58569032e-01,7.58569032e-01,0.00000000e+00
G4,0.80578452,1.00000000,1.94215477e-01,1.94215477e-01,0.00000000e+00
G4,0.44159698,1.00000000,5.58403015e-01,5.58403015e-01,0.00000000e+00
G4,0.87246263,1.00000000,1.27537370e-01,1.27537370e-01,0.00000000e+00
G4,0.86301434,1.00000000,1.36985660e-01,1.36985660e-01,0.00000000e+00
G4,0.75153857,1.00000000,2.48461425e-01,2.48461425e-01,0.00000000e+00
G4,0.67173296,1.00000000,3.28267038e-01,3.28267038e-01,0.00000000e+00
G4,0.73567510,1.00000000,2.64324903e-01,2.64324903e-01,0.00000000e+00
G4,0.31993556,1.00000000,6.80064440e-01,6.80064440e-01,0.00000000e+00
G4,0.53483403,1.00000000,4.65165973e-01,4.65165973e-01,0.00000000e+00
G4,0.24215102,1.00000000,7.57848978e-01,7.57848978e-01,0.00000000e+00
G4,0.98076546,1.00000000,1.92345381e-02,1.92345381e-02,0.00000000e+00
G4,0.02253050,1.00000000,9.77469502e-01,9.77469502e-01,0.00000000e+00
G4,0.01077518,1.00000000,9.89224818e-01,9.89224818e-01,0.00000000e+00
